Time,Sender,Content
2025-06-15 21:55:02,对方,真累啊
2025-06-15 21:55:17,对方,套它那个模板，慢慢的一个个往上套了
2025-06-15 22:03:22,我,哇
2025-06-15 22:03:24,我,没用ai吗
2025-06-15 22:03:41,对方,没有
2025-06-15 22:04:14,我,主包辛苦你了
2025-06-15 22:04:28,我,你们要上去讲吗
2025-06-15 22:04:35,对方,嗯嗯
2025-06-15 22:04:52,对方,我做了 她讲吧
2025-06-15 22:05:32,我,好的，张潇文
2025-06-15 22:07:42,对方,哈哈哈
2025-06-15 22:08:20,对方,好的，朱正阳
2025-06-15 22:08:39,我,主人你是怎么知道的
2025-06-15 22:08:47,我,我没有透露呀
2025-06-15 22:10:02,我,哎呀
2025-06-15 22:10:11,我,主包你真是善于观察
2025-06-15 22:10:16,对方,哈哈哈哈
2025-06-15 22:25:32,对方,我有件事想问你，其实昨晚上就想问你了。那个时候太晚了怕打扰你睡觉，昨晚我一晚没睡着，今天白天又茶不思饭不想的，很想在你口中亲自听你说，其实说到这里你心里也有了答案，也应该知道我想说什么了，来打王者吗？
2025-06-15 22:26:03,我,还是分手吧 谢谢你现在是6月15日我们最终还是分手吧很开心可以和平分手 其实从朋友一直到恋人我们之间发生了挺多事情能走到一起也挺不容易的 我喜欢你 很喜欢你 想和你有一个结果 想你时会不自觉扬上了嘴角 听到别人说你的名字会突然觉得沉默独自一个人在夜里时会想你想到失眠 我总在问自己为什么还坚持 可能没有答案但我只知道放下你我做不到 有时候我就像神经病 因为种种原因我的性格养成的有点怪 会因为赌气或者莫名提不起兴趣 看到你不知道回复什么就刷表情 我也挺无助的 我不是孤立而是有时候我会想很久应该回什么你如果也是真的喜欢我就请你别离开我虽然我不一定能让你很开心 我不一定完美我不一定完美，可是你在我会很安心，想伸手抱抱你，想为你做很多，想为你分担一些孤单，想知道你所有痛苦来源，想知道你所有烦心事，想知道你喜欢什么讨厌什么，想知道你最爱谁讨厌谁，想了解你、依赖你。我会一直陪着你的，你需要我就在。我没有备胎也不玩暧昧，我所有的温柔和宽容、眼泪和笑容；好坏脾气、孩子气都给了你。也不知道谁写的，挺感人就随手复制下来了。今天天气好冷，来打王者吗
2025-06-15 22:26:25,对方,笑死我了
2025-06-15 22:26:35,我,来！
2025-06-15 22:26:46,对方,可以 精神状态都很超前
2025-06-15 22:26:57,我,哈哈啊哈哈哈哈哈哈哈哈
2025-06-15 23:49:09,我,嗨嗨嗨
2025-06-15 23:50:36,我,主包怎么关注你抖音
2025-06-15 23:50:39,我,好
2025-06-15 23:50:42,对方,不用谢
2025-06-15 23:50:47,我,谢谢主人
2025-06-16 00:28:13,对方,睡觉啦
2025-06-16 00:28:42,我,好呀，我也去睡觉啦
2025-06-16 00:28:45,我,晚安主人
2025-06-16 00:28:52,对方,嗯嗯
2025-06-16 00:29:05,对方,晚安小狗💤
2025-06-16 10:30:02,我,哦哈哟sama
2025-06-16 10:38:07,对方,哦哈哟～
2025-06-16 10:39:13,对方,邪恶的哆唻爱梦
2025-06-16 10:39:20,我,起床第一件事情干饭已经完毕，今日早餐水煮玉米，水煮蛋，小米粥
2025-06-16 10:39:34,对方,goodgood
2025-06-16 10:40:57,我,主人今天早上吃鸡蛋吗
2025-06-16 10:41:10,对方,不吃
2025-06-16 10:41:13,对方,嘻嘻
2025-06-16 10:41:21,对方,我大抵是没有早饭
2025-06-16 10:41:35,我,没有早饭感觉要饿了
2025-06-16 10:41:57,对方,嗯嗯
2025-06-16 10:42:06,对方,先喝点水
2025-06-16 10:42:19,对方,我还赖在床上
2025-06-16 10:42:30,我,好叭哈哈哈，在床上能量消耗低一点
2025-06-16 10:42:42,我,为你点赞
2025-06-16 10:43:09,对方,嘻嘻
2025-06-16 10:44:18,对方,思考中午吃什么
2025-06-16 10:45:32,我,主包，你不要饿瘦了
2025-06-16 10:47:29,对方,放心吧 我自有分寸
2025-06-16 10:47:45,我,你们宿舍会不会互相带饭，或者在宿舍吃的那种
2025-06-16 10:47:54,对方,嗯嗯
2025-06-16 10:48:01,我,好哦
2025-06-16 10:48:04,对方,哈哈哈
2025-06-16 10:48:29,对方,一般都是去食堂打包回来吃
2025-06-16 10:48:54,对方,可能是食堂太热了吧
2025-06-16 10:49:25,我,是啊，虽然有空调，但是人好多，还很挤
2025-06-16 10:49:32,对方,嗯嗯
2025-06-16 10:50:10,对方,笑死我了
2025-06-16 10:50:18,对方,我怎么还走了47步
2025-06-16 10:50:22,我,哈哈哈哈
2025-06-16 10:50:31,我,昨天晚上看好像还有30多步
2025-06-16 10:50:41,对方,我就起来去趟厕所
2025-06-16 10:51:05,我,这么多步，不知道的以为厕所好远
2025-06-16 10:51:08,我,哈哈哈
2025-06-16 10:51:19,对方,哈哈哈
2025-06-16 10:51:23,对方,对啊
2025-06-16 10:52:05,我,哈哈哈哈这是个什么表情
2025-06-16 10:52:10,我,1234
2025-06-16 10:52:24,对方,哈哈哈
2025-06-16 10:52:29,对方,是不是超级萌
2025-06-16 10:52:38,我,嗯嗯，萌萌的
2025-06-16 10:53:06,对方,你的也超级萌
2025-06-16 10:53:15,对方,萌物
2025-06-16 10:53:24,我,我也喜欢萌萌哒的
2025-06-16 10:59:28,对方,我知道中午吃什么了
2025-06-16 10:59:45,我,吃什么呀
2025-06-16 10:59:47,对方,伟大的西红柿鸡蛋
2025-06-16 10:59:54,我,好耶
2025-06-16 11:00:07,我,你还别说，这个菜真的很有技术含量
2025-06-16 11:00:27,对方,真的
2025-06-16 11:00:31,我,你们学校的好吃吗
2025-06-16 11:00:47,对方,感觉很一般
2025-06-16 11:00:53,我,我们的也是
2025-06-16 11:00:56,对方,但是外卖好吃
2025-06-16 11:01:13,我,这个番茄的汤汁和鸡蛋的比例，破碎感很有讲究
2025-06-16 11:01:18,我,哈哈哈
2025-06-16 11:01:24,对方,没错
2025-06-16 11:01:47,对方,那种感觉
2025-06-16 11:06:31,对方,起床
2025-06-16 11:06:34,对方,！
2025-06-16 11:06:58,我,好耶，主人起床啦！
2025-06-16 11:31:05,对方,昨天吃了一顿饭也是成功掉秤89了
2025-06-16 11:32:05,我,啊啊啊啊主包你太瘦了啦
2025-06-16 11:33:34,我,虽然身材很好穿衣服很好看，但是还是希望主包吃多一点
2025-06-16 11:35:09,对方,嗯嗯
2025-06-16 12:02:54,对方,我这个外卖，我也不知道他给我送到哪了。他是送在楼下吗？我记得之前都是送到宿舍门口的
2025-06-16 12:03:28,我,我在学校不点外卖的原因就是因为只送校门口，宿舍楼都不送
2025-06-16 12:03:37,对方,算了，勤快的我只能下去拿一下了
2025-06-16 12:03:54,对方,给我们送到宿舍门口
2025-06-16 12:05:34,对方,这个美团好像只能送到宿舍楼底，但是饿了么可以送到寝室门口
2025-06-16 12:06:24,我,主包下次累的时候不想下楼点饿了么，体力充沛或者正好上楼可以点美团
2025-06-16 12:09:49,对方,没错
2025-06-16 12:10:04,我,你在几楼呀
2025-06-16 12:10:12,对方,我在四楼
2025-06-16 12:10:23,我,还好还好，谁懂在6楼的救赎感
2025-06-16 12:10:30,对方,表面是四楼但其实是五楼
2025-06-16 12:11:07,对方,没有
2025-06-16 12:11:17,我,心碎
2025-06-16 12:11:20,对方,学校坏
2025-06-16 12:11:29,对方,我每次拉着我的行李箱
2025-06-16 12:11:29,我,学校太坏
2025-06-16 12:11:33,对方,爬四楼
2025-06-16 12:11:43,我,是啊，每次我要搬着行李箱跑六楼
2025-06-16 12:11:48,对方,都给我手臂肌肉练出来了
2025-06-16 12:11:50,我,所以后来我直接有点走读了
2025-06-16 12:11:54,对方,哈哈哈哈
2025-06-16 12:30:54,对方,成的好饱 给主包吃成胖猫了
2025-06-16 12:32:04,我,好耶好耶，主包你点的什么呀
2025-06-16 12:33:10,对方,西红柿鸡蛋和杏炒鸡丁盖浇饭
2025-06-16 12:33:29,对方,双排哦
2025-06-16 12:33:30,我,哇好耶，很丰盛健康了
2025-06-16 12:33:32,对方,拼
2025-06-16 12:33:37,我,嗯嗯
2025-06-16 13:30:01,对方,土包要去上无聊的实训课了
2025-06-16 13:30:16,对方,讲昨天的PPT
2025-06-16 13:30:27,我,土人辛苦了
2025-06-16 13:30:46,我,你要上到5点多吗
2025-06-16 13:31:12,对方,对呀
2025-06-16 13:31:25,我,这也太太痛苦了
2025-06-16 13:31:34,对方,特别无聊，每次都是这样，我都在那打游戏
2025-06-16 13:31:53,我,哈哈哈可以在那边打游戏的吗，那很不错呀，你要玩什么可以喊我主人
2025-06-16 13:35:14,对方,好
2025-06-16 13:40:13,对方,到教室了
2025-06-16 13:40:24,我,\(^o^)/~
2025-06-16 13:40:25,对方,为什么这么快呢 因为骑了小踏板
2025-06-16 13:40:38,我,小电驴吗，还是那种站着骑的
2025-06-16 13:41:19,对方,站着的那种
2025-06-16 13:41:25,我,明白啦
2025-06-16 13:41:26,我,嗯嗯
2025-06-16 15:30:07,对方,这个老师居然还问刁钻的问题
2025-06-16 15:30:23,我,啊啊啊啊好过分，有没有让你回答啊
2025-06-16 15:30:28,对方,主包站起来只知道问豆包
2025-06-16 15:30:50,我,老师真是的，一点没有自知之明
2025-06-16 15:31:07,我,接无痛答辩
2025-06-16 15:31:42,对方,哈哈哈哈
2025-06-16 15:31:49,对方,终于结束了
2025-06-16 15:32:29,我,可以润了吗
2025-06-16 15:32:35,我,还是要等2小时才能跑
2025-06-16 15:32:39,我,你这个位置有点明显
2025-06-16 15:32:43,对方,不能溜
2025-06-16 15:32:52,我,我一般答辩完一定要跑的
2025-06-16 15:32:54,我,[流泪]
2025-06-16 15:33:25,对方,怕他结束点名
2025-06-16 15:33:30,对方,可恶
2025-06-16 15:33:45,我,点名的真的很可恶哎
2025-06-16 15:33:55,对方,嗯捏
2025-06-16 15:34:04,我,我想起来我之前翘课
2025-06-16 15:34:10,我,好几个同学给我发消息
2025-06-16 15:34:12,我,老师点我了
2025-06-16 15:34:16,对方,哈哈哈哈哈
2025-06-16 15:34:21,对方,恐怖故事
2025-06-16 15:34:53,对方,溜走最害怕的就是同学发信息
2025-06-16 15:34:59,我,素的！
2025-06-16 15:35:02,对方,一看就不是好事
2025-06-16 15:35:04,我,我后面已经无所谓了
2025-06-16 15:35:07,对方,哈哈哈
2025-06-16 15:35:10,我,电就电吧
2025-06-16 15:35:21,我,我就是不想上水课
2025-06-16 15:35:21,对方,对
2025-06-16 16:57:43,对方,怎么还不下课
2025-06-16 16:58:13,我,是啊是啊赶紧下课这个点人类该干饭了
2025-06-16 16:59:20,对方,玩把游戏吧
2025-06-16 16:59:25,对方,你玩吗
2025-06-16 16:59:30,我,好呀
2025-06-16 16:59:32,我,我来啦主人
2025-06-16 17:04:20,对方,被舍友夺舍了
2025-06-16 17:04:28,对方,她说她死了我就玩
2025-06-16 17:04:45,我,哈哈哈还
2025-06-16 17:04:46,我,这样
2025-06-16 17:05:05,对方,哈哈哈
2025-06-16 17:08:05,对方,你对我舍友有意见？
2025-06-16 17:09:23,对方,她捣乱
2025-06-16 17:09:52,我,哈哈哈哈哈哈
2025-06-16 17:12:28,我,我是她的粉丝+小狗
2025-06-16 17:15:06,对方,再玩一把就可以下课了
2025-06-16 17:15:11,对方,拿捏
2025-06-16 17:15:21,我,嗯嗯嗯，是的，时间应该刚刚好
2025-06-16 17:28:36,对方,喵
2025-06-16 17:28:56,对方,还有两分钟
2025-06-16 17:29:07,对方,有点饿了
2025-06-16 17:29:12,我,嗯嗯，今晚准备吃什么呢
2025-06-16 17:29:51,对方,不知道呢
2025-06-16 17:29:55,对方,你吃啥啊
2025-06-16 17:30:09,我,我过会出去觅食一下
2025-06-16 17:30:45,对方,给我送一下擀面皮
2025-06-16 17:30:49,对方,谢谢
2025-06-16 17:31:10,我,！这个我还没吃过
2025-06-16 17:31:34,我,真的，我是假的徐州人
2025-06-16 17:32:49,我,明白了主人，遇到了我要试试
2025-06-16 17:32:56,对方,好！
2025-06-16 17:33:14,对方,那你有没有吃过卷潮牌
2025-06-16 17:33:20,我,没有！
2025-06-16 17:33:22,我,这是什么
2025-06-16 17:33:42,对方,哎呀！
2025-06-16 17:33:56,我,不行了哈哈哈哈
2025-06-16 17:34:07,对方,哈哈哈哈
2025-06-16 17:34:07,我,这个视频有卷潮牌还有擀面皮
2025-06-16 17:34:17,对方,我不同意徐州人减肥
2025-06-16 17:34:26,我,哈哈哈哈
2025-06-16 17:34:34,我,我感觉这个还挺健康
2025-06-16 17:34:40,对方,哈哈哈哈
2025-06-16 17:35:03,我,好，主人推荐的，小狗也要试试
2025-06-16 17:35:10,我,哈哈哈哈哈哈哈哈
2025-06-16 17:35:23,我,哈哈哈哈主人你一点架子都没有，哈哈哈好好玩
2025-06-16 17:36:10,对方,哈哈哈哈
2025-06-16 17:37:50,对方,我就来学校门口觅食
2025-06-16 17:38:12,我,哇哇哇好耶好耶，人好多好热闹
2025-06-16 17:42:34,对方,我舍友说去大学城
2025-06-16 17:42:42,对方,可恶 我都买了三明治
2025-06-16 17:43:05,我,哎呀，那要去吗，去的话明天早上吃三明治也可以
2025-06-16 17:43:21,我,明天要早八了主人
2025-06-16 17:43:22,对方,对哦
2025-06-16 17:43:35,对方,早八坏
2025-06-16 17:43:47,我,主人好，早八坏
2025-06-16 17:43:58,对方,嘿嘿
2025-06-16 18:07:37,对方,不好吃
2025-06-16 18:07:42,对方,！
2025-06-16 18:08:13,我,这是什么呀，可可草莓奶油欧包吗
2025-06-16 18:09:19,我,是啊是啊看起来好甜好腻
2025-06-16 18:09:25,我,一口下去要跑2公里
2025-06-16 18:09:31,我,的热量
2025-06-16 18:09:51,对方,呜呜
2025-06-16 18:37:50,对方,救命今天吃太多了
2025-06-16 18:38:02,对方,我一会去操场走几圈
2025-06-16 18:38:28,我,哇跟我想的一样，我吃多了也喜欢在外面走两圈
2025-06-16 18:38:41,我,消化消化会惬意一点
2025-06-16 18:38:44,对方,嗯嗯
2025-06-16 18:39:15,对方,嘿嘿！好
2025-06-16 18:40:39,对方,小肚小肚
2025-06-16 18:40:49,我,我在
2025-06-16 18:41:20,我,好，嗯嗯，以后大部分时间控制一下哈哈哈
2025-06-16 18:41:21,我,我经常是
2025-06-16 18:41:22,我,看一下
2025-06-16 18:41:27,我,假装吃过了
2025-06-16 18:41:42,对方,哈哈哈哈
2025-06-16 19:36:12,对方,怒考了，形势与政策和GMP实务
2025-06-16 19:36:31,我,线上的吗
2025-06-16 19:37:06,我,这个我们同学互相分享答案，全员满分还是很爽了
2025-06-16 19:37:11,对方,嗯嗯
2025-06-16 19:37:17,对方,那很爽了
2025-06-16 19:37:22,对方,我们都一起做的
2025-06-16 19:37:36,我,哎呀，要费点功夫
2025-06-16 19:38:04,我,我想起来这种东西我同学每次都有人忘记了
2025-06-16 19:38:07,我,然后要重修
2025-06-16 19:38:10,对方,哈哈哈
2025-06-16 19:38:13,我,[捂脸][强]
2025-06-16 19:38:25,对方,我上个学期也忘记了，但是可以补考。幸好幸好可以补考
2025-06-16 19:39:33,对方,我要去操场走走了
2025-06-16 19:39:34,我,嗯嗯，主人你愿意的话有些容易忘记的可以先发小狗这边，小狗帮你记一下
2025-06-16 19:39:37,我,好
2025-06-16 19:39:42,对方,好
2025-06-16 19:39:46,我,小狗去写代码了
2025-06-16 19:39:52,对方,嗯嗯
2025-06-16 20:17:09,对方,归来
2025-06-16 20:17:19,我,欢迎回家主人
2025-06-16 20:17:57,对方,我要准备去洗澡喽 小狗写累了就休息一会吧
2025-06-16 20:18:08,我,好哦好哦
2025-06-16 21:01:17,对方,为什么洗澡这么累
2025-06-16 21:01:25,对方,每次洗完都想喝冰的
2025-06-16 21:03:24,我,洗了半小时多，确实很辛苦了主包
2025-06-16 21:03:40,对方,今天洗头了
2025-06-16 21:03:45,对方,哈哈哈
2025-06-16 21:03:47,我,我这会在我发小家
2025-06-16 21:03:55,我,他家收留的小柯基要被送走了
2025-06-16 21:04:05,对方,好可爱的修狗
2025-06-16 21:04:18,对方,对啊
2025-06-16 21:04:51,我,心碎
2025-06-16 21:05:54,对方,那雀氏
2025-06-16 21:06:43,对方,我蹭曹思曼椰子水喝
2025-06-16 21:06:49,我,好呀
2025-06-16 21:07:03,我,椰子水好
2025-06-16 21:07:46,对方,嗯嗯
2025-06-16 21:07:54,对方,就是今天玩的那个
2025-06-16 21:08:02,我,收到
2025-06-16 21:16:49,我,解决了，小狗送到另一个发小家里去
2025-06-16 21:16:56,对方,哇塞
2025-06-16 21:17:00,对方,完美解决
2025-06-16 21:17:03,我,我们几个都是住的很近
2025-06-16 21:17:11,我,也可以经常去看
2025-06-16 21:17:28,对方,我懂我懂🙋
2025-06-16 21:17:35,对方,我也有两个发小
2025-06-16 21:17:42,对方,超级近
2025-06-16 21:17:55,我,我那个狗的这个，我住2楼，他家在10楼
2025-06-16 21:18:05,我,然后新收养的这个，在我们对面楼
2025-06-16 21:18:16,对方,哈哈哈哈
2025-06-16 21:18:26,对方,那很棒了
2025-06-16 21:18:30,我,✌🏻
2025-06-16 21:18:38,对方,耶耶耶
2025-06-16 21:19:47,对方,我的那个微信名不是LYZ吗然后z指的是我LY是那俩人
2025-06-16 21:20:02,我,哇
2025-06-16 21:20:05,我,原来是这样！！！
2025-06-16 21:20:24,我,刚加上你的时候以后你是lyz
2025-06-16 21:20:32,我,你对她们也太好了
2025-06-16 21:20:59,对方,嘿嘿嘿
2025-06-16 21:21:08,对方,虽然是我要求她们换的
2025-06-16 21:21:12,我,好幸福的感觉
2025-06-16 21:21:33,我,哇，你是权威友宝女（褒义版）
2025-06-16 21:29:49,我,小狗唱首歌给主人听，主人辛苦了
2025-06-16 21:31:49,对方,喜欢喜欢
2025-06-16 21:33:08,对方,太可以了主包
2025-06-16 21:33:17,对方,我只能说跟我很势均力敌
2025-06-16 21:33:20,我,哈哈哈哈哇
2025-06-16 21:33:23,对方,哈哈哈哈
2025-06-16 21:33:27,我,太好了，向主包学习
2025-06-16 21:33:35,我,你是偶的榜样
2025-06-16 21:34:07,对方,你也是俺的榜样！
2025-06-16 21:40:09,对方,我有一个这个
2025-06-16 21:40:44,对方,我之前也有那样录的，但是我好像给删了
2025-06-16 21:41:18,我,山楂树之恋
2025-06-16 21:41:23,我,主包你唱的好好听好温柔
2025-06-16 21:41:28,我,我是你的声粉
2025-06-16 21:41:34,我,+才艺粉
2025-06-16 21:41:41,我,+颜粉+游戏粉
2025-06-16 21:41:46,我,+吃播粉
2025-06-16 21:42:01,对方,哈哈哈哈
2025-06-16 21:42:16,对方,拉满了！
2025-06-16 22:13:34,我,主包开完会了
2025-06-16 22:15:15,对方,好喔！
2025-06-16 22:20:23,对方,😂😂😂😂
2025-06-16 22:20:27,对方,哈哈哈
2025-06-16 22:20:33,对方,我不行了吧
2025-06-16 22:20:36,我,哈哈哈哈
2025-06-16 22:20:38,我,我不行了
2025-06-16 22:20:51,对方,笑死我了
2025-06-16 22:21:22,对方,很强啊
2025-06-16 22:23:39,我,(￣(●●)￣)
2025-06-16 22:23:44,我,小狗变成小猪了
2025-06-16 22:23:54,对方,哈哈真的耶
2025-06-17 06:59:31,我,主人sama早上好哟
2025-06-17 07:55:59,对方,哦哈哟
2025-06-17 08:12:55,对方,今天一宿舍都起晚了
